"","deltadelta_a_glu_S16","deltadelta_a_noglu_S35","deltadelta_b_glu_S53","deltadelta_b_noglu_S36","deltadelta_c_glu_S43","deltadelta_d_glu_S44","deltadelta_d_noglu_S5","tbsP_a_glu_S33","tbsP_a_noglu_S24","tbsP_b_glu_S2","tbsP_b_noglu_S30","tbsP_c_glu_S51","tbsP_c_noglu_S15","tbsP_d_glu_S52","tbsP_d_noglu_S31","trmB_a_glu_S4","tbsP_e_noglu_S50","tbsP_e_glu_S3","trmB_a_noglu_S32","trmB_b_noglu_S25","trmB_c_glu_S34","trmB_c_noglu_S1","WT_a_glu_S39","WT_a_noglu_S37","WT_b_glu_S13","WT_b_noglu_S17","WT_c_glu_S18","WT_c_noglu_S6","WT_d_glu_S19","WT_d_noglu_s38","dpyrE2_4hpfe_2_S2","dpyrE2_4hpfe_4_S16","dtbsP_4hpfe_2_S38","dtbsP_4hpfe_5_S43","dtbsP_4hpfe_6_S49","dtrmB_4hmfe_1_S24","dtrmB_4hmfe_5_S30","dtrmB_4hmfe_6_S36","dtrmB_4hpfe_1_S21","dtrmB_4hpfe_5_S27","dtrmB_4hpfe_6_S33"
"HVO_RS04840",2101.16356339788,3045.71203587162,1907.51856840503,3102.59785148181,1683.75603987573,1692.48748337214,2812.97066579985,2167.82890225839,3027.57155694531,1953.23194450327,2723.0983445154,1719.20169097834,3138.81330520189,1569.51552934023,2443.04928373009,3275.07587632906,2521.44167569983,1660.35729546003,5739.21295188846,5532.6784831801,2870.2687837734,6528.99103274666,2817.06962984801,4084.95501024986,1667.19393616535,3234.85958222762,3346.89653687431,3036.02388564215,3540.60970522653,3688.51994799961,1634.09519488038,1641.51027939122,1739.56134183363,1612.08739035694,1608.09025895152,2060.1934851874,2489.59673272182,2247.47216466481,2634.27929740308,1938.7357377664,2132.09987471205
"HVO_RS04845",7430.98182633615,9574.86235877082,8944.03208801471,7891.35083636812,7159.95041313868,7969.47006973018,7648.23916160716,8257.21361533603,6970.40068075559,7728.55281318102,6514.86746791287,6995.61338483461,6921.33024986417,7264.01841531347,7301.05759989901,9116.96579659459,7461.45370873325,7226.24481937147,5173.87780483742,5366.64112014804,9560.90112424897,4813.74762583864,9111.44807038206,7379.36943648629,7644.75178383403,7743.71694614386,7693.54836982782,8419.94660208832,8576.40931975481,7618.48649162914,6843.16493488221,6887.11892282477,6159.96591702379,6323.92670915191,6401.86962941211,4102.9400248404,4340.88195836886,4448.5176742849,5729.34480129486,7031.26739918044,7156.08539873962
"HVO_RS04850",1181.32768425298,972.902507131297,1304.00986879666,971.1457102217,1041.24020327904,1196.48337640303,915.165794312587,1252.23648453863,1028.29109141777,1194.82708819664,1000.85415344395,1007.91499317519,953.859632632425,1067.77146916285,1088.2965928837,1410.42671931267,1056.43736875386,1069.86383620507,511.309945285071,466.757393931346,1396.41449097418,451.155834075062,1299.10901318913,991.147687099548,1177.433562997,1076.78682431128,1200.21384529306,1253.15442537971,1406.3986316109,1098.5374627738,1248.00629187544,1302.37184758545,1111.43669499048,1036.85710229893,1161.32486961379,523.408366032085,623.763096657109,559.230163038662,1171.10586633743,1327.37667365178,1297.11880695193
"HVO_RS04855",772.939012157714,271.581980644205,1027.95437845382,297.769747122963,1093.64397718586,1256.20631989523,310.757232336673,1345.58321693089,383.843010460527,1157.00382809951,360.695018813753,1039.75206152665,434.045118936281,998.479028239847,314.610814461956,1210.24367629783,329.771885826482,1155.84227944824,234.430786234476,290.743536983189,1014.21159809574,231.536578997013,876.143287964761,326.17228983261,801.103819078744,224.955464688986,742.627030420935,954.496043807735,760.936649226181,402.707974998991,893.221894519544,882.963964464714,839.913072435803,843.911519784172,868.342225567391,372.201504733927,347.343298721597,411.508987896374,1183.86609974789,1010.84838993482,1063.70008444488
"HVO_RS04860",260.722711563647,269.984439581592,295.122386072225,257.04136225812,315.56185591717,303.675983858638,246.134933257487,355.512023366242,226.852004137203,286.099018683449,207.176064525255,326.912335999042,220.921168320861,310.563711124768,254.417418837857,387.156037505856,240.03307618786,322.82472085642,366.599583411938,335.637759605594,330.576358328413,343.899918804387,383.174524593503,288.279837027455,419.457014414387,245.201456510995,339.172482003184,271.415894063722,358.845578232419,292.230565928471,306.784155360684,383.286630029001,3057.35598996567,2490.26027526056,2341.20972572826,1440.8269187161,1203.88096206124,1046.71004100821,1531.22800925475,1054.24339657343,1115.39684849006
"HVO_RS04865",10040.5162226059,4713.54490523956,6441.29477466626,4655.70692766116,7854.8700236422,6967.33932299667,4548.26946166152,5108.25097261438,5301.58628353866,5885.88116742322,4496.0186952549,5689.51706856291,4404.561646052,6581.1121903133,5134.09535743146,1825.01901144493,4934.17536248783,7095.65491972855,2756.25002581028,3233.0966355214,1943.48921999626,3267.04922864168,1250.47532352918,887.872178473733,2327.69103773617,723.606744749571,980.301512822169,417.718141793237,1105.98047444966,648.609304865631,665.742486803118,764.566523775127,9407.38844277773,9301.05901505718,6648.45230720682,6513.52633284372,5104.67350529594,4577.2461269089,4542.64309412242,2945.75515652722,3468.38289684972
"HVO_RS04870",5045.25365149712,11852.1571435256,3762.81042242087,13222.2438775665,3135.11273459947,3601.59716856344,12822.7747275802,3829.20212877159,9182.40395985123,3883.18803663908,9507.7418388964,3027.62754883674,10179.7008932162,3598.19783588105,11707.214159583,4577.78989229365,10983.8843830037,3909.58581539685,15605.5654243987,22727.8783542692,6600.70224803358,18650.6119331785,7121.15116475311,12919.8404280165,6632.73788849341,13293.3682600211,7318.85158796396,6698.62498397416,8827.14116608387,10416.9505391332,7980.56197346434,7737.97510676349,5124.55583634862,4866.91707670402,6021.38990614823,20926.1572563883,18822.0059778457,16120.6008130277,3456.60545052137,6007.65577199897,5196.30807084486
"HVO_RS04875",606.045713015202,1111.08980904732,394.601842051627,730.395701909517,483.026089923755,398.827792134344,511.276425067676,335.651016474273,473.327884064822,385.991218427161,653.573412189383,292.7457260609,575.261395157067,330.600079584431,626.813893098948,437.963916443632,891.551425840621,300.924551351085,464.037893739847,476.733887847436,537.91518256966,520.957302743279,758.980308329439,660.517461642802,406.459754812814,509.899053295035,641.974847482335,261.326083875479,862.609563058699,346.578323616388,1114.44040110616,1053.53654850903,991.966301066422,892.598722848644,1433.09610051656,3133.18063555317,2196.80997306644,1795.86742922982,567.121484909167,1574.98347623682,1527.40439224412
"HVO_RS04880",3634.73609100234,6845.46345329657,2770.50284902634,4607.73794104257,2898.15653954253,2546.82925129444,4315.43911939092,3246.2815764923,3627.2772011004,3268.31760326516,3953.48569174992,2014.27695862593,4019.03254839403,2519.57333380256,3860.40310602553,3826.84944159332,4256.39199537986,2920.83371810042,4501.45699000027,5896.10790440909,4500.66805230497,5219.78787650619,4392.50642519591,3750.60983843967,3044.3126694047,3483.81029648343,4477.7534157727,3842.19971968272,5223.04339701622,3594.07958218126,7483.86381716608,7629.61134748828,5222.3043404683,4996.74961820928,7185.36620240497,12295.7348653704,11156.8122390419,9502.69216665319,4074.76786907236,7186.97889358959,8033.36381890035
"HVO_RS04885",1703.54220092471,1099.10825107772,1691.15075164983,1422.77824461185,1384.14315862585,1341.23559537565,1170.80400684642,1559.08904101955,1584.03925380234,1597.30536871742,1701.37753709049,1594.95947302146,1565.50804374822,1526.10339767763,1399.69709291238,1831.11595691746,1458.43805258216,1542.74527404249,1156.71815923925,1717.38216698404,2146.66461403186,1392.62442367321,2085.35366269157,1403.50673233212,1943.68109496244,1134.52539358145,2096.77950844362,1433.76202774925,2386.32309524559,1393.4408692443,3844.19329370327,4089.72854449792,2114.26394095909,2068.30451536847,2927.17501382107,4299.21816210243,3758.94554166252,3498.8815483702,3113.49695215132,3169.11180834363,2890.3190807081
"HVO_RS04890",10985.7321887172,10197.1046026586,11686.3490911802,9785.67327019293,10004.5639662982,11009.2666681551,10981.989531751,13216.5070362606,9982.27313706857,11599.1330964544,9775.28215243801,10631.2512877978,9197.25146233045,11031.6905344158,10367.7104622948,14233.3192056287,10556.3482655384,11479.744407741,13558.3961717668,16585.2085287911,11908.243074193,15907.0737195485,12546.0181840942,11074.2550796243,10934.8308166139,11774.9188733705,13095.7793986416,12116.8530550604,12177.7467382207,10795.6029492539,13853.287233226,14275.9219163681,9579.35340372903,10172.0189809883,9896.4499448253,18879.0489803517,17087.1080355399,17369.899894231,10205.3511209405,11009.5684489618,11384.2540701928
"HVO_RS04895",56.1438287437941,107.834021726375,49.7397279897009,86.8872210449983,55.8214113355283,58.7106902126699,83.6288576318875,75.4718261894815,83.9901883829784,54.3103221907563,93.8999429143241,32.6135822136812,87.5021098055177,54.2651645782525,99.5197474318432,105.680388190575,71.4992141836178,61.6449215705727,177.511377231043,194.541631363752,102.420383058929,283.462061786784,98.0042534056461,234.784609537824,96.2978779571057,222.705910042096,126.026682839088,129.149570409503,130.656595151291,181.753156857952,1164.52761014464,1248.18996794785,9215.51174950576,8904.3484715689,6952.04065782503,412.9110443142,543.746839359987,1164.88698112204,1128.57175496924,1705.16849615267,1648.03017501622
"HVO_RS04900",19591.1198574064,11520.6673730334,31379.9653932358,18510.5983834615,23407.3987492061,28690.2947016845,18011.5652124678,38115.2583263773,16469.9264733799,29711.6255470716,16175.3830234556,31811.4433939971,18166.6508961574,28055.9249356424,18826.0864153931,2660.30054118197,18253.4575475503,26146.3690372028,829.672741405964,961.306449486085,2339.01508953278,669.923851730328,1988.08628337168,1528.32892980792,2665.02900284972,1127.02687809182,1660.33811015523,1938.25253716137,1685.19404239147,1452.24336116893,9395.52562880137,8897.86867826487,55318.4127018063,55941.5963210777,50232.6034640825,1216.9244510246,2133.16067748918,3543.19790091288,5389.07191034936,10959.7918236998,10886.0852530301
"HVO_RS04905",25433.9235144832,16873.2287033182,39422.8794091704,24837.9792410197,31536.818979621,37894.7137724398,24565.9769293669,48943.4792838787,23390.0900321121,37825.1997514978,23067.3407383101,40645.8416045935,25534.1552702775,36608.9497218608,25380.7459095533,3145.00770624836,26037.3873039281,32711.5531844688,1273.45118448357,1869.88000255855,2902.74353937745,1048.72450486882,2577.58555197707,2164.32774551798,3397.60181675653,1471.95859061493,1988.51497553487,2521.44356604179,2017.81628990691,1795.25789739594,13375.3717803172,13338.7760722658,82820.1353516278,80474.536976342,75364.1508993207,1885.72402984337,3096.99286765906,4273.36256661619,6171.69955952401,16354.8122078595,15968.0338155326
"HVO_RS04910",34924.5378528177,22989.4146615319,52787.1153245365,31926.5283579408,45553.6892872198,52155.3379744415,31917.713777552,63810.435992862,31074.0148366072,51331.9829149025,30498.8505061009,55681.4795189628,33487.3173298285,49907.254438276,33490.0001680319,4377.60684927881,34964.5749034255,45888.1551701787,1796.33795871849,2159.19832612516,3685.46841803918,1519.4587996679,3656.36921352493,2861.99467069525,4717.41445084349,2063.59146274696,2771.74120579659,3697.91543399086,2746.08879034527,2434.0667869408,12436.2366108457,12913.3479802964,88411.7118187704,87741.5528411501,78234.3202403182,1887.17794197124,3096.99286765906,4781.94546960607,6594.20506578133,15175.4890862689,16784.2160600036
"HVO_RS04915",28078.836213797,19104.1947972572,38224.1519646186,25605.4830269172,40202.8082863427,45986.666488993,26043.7368568395,52361.5585699866,27353.3279867444,42613.2365489222,23866.235490724,44053.9609459232,27445.3399656336,38853.8578380288,27359.9047576737,3699.82974424887,27282.7868815958,40198.9778031261,1698.89964839058,1932.58939288826,2911.07039978875,1464.97960460978,3273.19468893143,2529.13547742643,3677.63368271769,1663.17073560057,2364.90339072544,3487.03840105659,2329.73590790893,2197.96587239493,12031.3650044513,12277.2125786253,100883.696881449,101803.138378067,87996.8731396744,2025.29959411859,3435.24340986962,5041.51267735609,6935.89576043911,16294.8249928003,17637.9959510528
"HVO_RS04920",54324.1534176596,51233.9406485292,71317.6509870996,53147.8270229624,81289.645454244,84382.4456347996,58526.8957513343,93183.8721357392,52855.7320089368,74581.6499484562,48256.3730438986,78012.4651689876,54735.6019346812,71948.9294412763,53944.5185797089,7088.71526939856,53900.193320993,70959.7936668419,3286.85468601177,2970.85736686989,5926.22655471868,2557.96845546332,6121.94990446697,4880.69651915812,7212.88829434542,3550.54708434116,4719.65698149068,6817.68474419542,4378.83617130277,4010.15175989039,25926.3915785427,25981.2146543742,226570.171604525,224842.913440959,196131.331632583,5556.8521527073,7748.84709870537,8918.13837359014,16941.3365579491,33541.7874842008,34956.41190619
"HVO_RS04925",77247.7556031052,63107.6645964001,87542.75025734,68994.7890362632,107805.955051096,105858.411213282,76951.8536123233,114644.683132856,68467.7026327597,96014.8306701653,58863.3404050064,93121.8719002688,65761.7341276993,92760.8723300649,67983.2235964654,9217.56539689139,66109.778518573,97459.8098856863,6266.92340485249,5422.93705010312,7874.71189096172,4657.97117746932,8211.72481167308,6905.34228178651,10295.0111735001,4588.34162810635,6829.12373988455,7828.68372505731,6164.32295222587,5549.70791209892,20231.058517459,20492.7909207129,200911.189273108,198802.472720439,173261.451123785,5795.29374167747,8509.00154302803,10986.2348255822,17909.6964934315,28173.569898259,27765.8619980869
"HVO_RS04930",20105.6434386338,11646.0743464485,19878.482291084,13363.4356117646,28430.1865569274,23765.682496777,11345.9651280353,24250.2894150939,10742.8945627051,17849.6692843013,14106.6033287718,21071.480165487,12081.3556558212,18619.6302398272,12493.7411957379,2871.66131756312,14272.8482354501,13184.7131596008,1230.03807592163,745.386616873569,2368.15910097231,971.261899395559,2705.06476881298,2072.1970759525,3065.58091238909,1730.65737500726,2127.22890832421,1650.69294679646,2143.87230072189,1313.25565298343,2162.09785682768,2245.5379005364,29179.7386372094,31985.6891836146,19771.688476507,987.206334821626,1211.15516727007,2173.61157709367,1603.53599858067,3702.61512525367,4500.751609146
"HVO_RS04935",47247.7237153083,65137.3405164498,50920.2175339898,47905.6313532475,55684.7058383801,58351.3402984372,57680.1535678115,63646.5826860032,60111.8563212008,61877.8836917291,51752.2828233518,60002.0026484133,66663.6123089621,56122.7029042004,64579.4877185747,39332.4114008902,60700.6440904369,61687.0996748052,37928.5858469482,36082.1280676638,30142.4020028469,33747.3076262374,37921.0142012132,48352.99874719,36195.5956367975,39906.3495842771,32843.0610378644,32900.853061821,34370.0454597276,38299.1321267293,21128.4543460651,21193.141883436,45060.2502416906,42767.1998177804,39078.0515771755,18640.6073913815,18020.0248535723,19710.2253689853,14609.0494512601,26080.3989898082,28323.5604223319
"HVO_RS04940",49876.4854501889,66469.689762669,61294.2668017084,56470.3581527144,60415.8552521852,65560.6081552413,60669.8852281514,70855.1351374433,58687.1629388166,64576.9127391732,53661.5816626097,64100.4428132659,63541.2597966939,63921.0244784382,67348.3839172832,44522.9443131734,64251.5285336172,63789.5159473173,36723.6309004179,37310.6620327594,41052.2545137257,34550.0245159219,42606.7965125403,45476.144291081,37934.8652852989,41260.5814817048,36339.6671241516,34324.525279382,36465.1515664846,39927.7829636721,24300.6442518354,24145.0509555442,47692.2192229873,48133.611533331,42398.9634474753,26360.8807903548,25203.3024972912,31346.4333651935,18655.461246087,30537.3214363389,31038.4238190079
"HVO_RS04945",1431.28308619453,2305.25175335051,1347.94662852089,2475.38072456323,1058.32839042257,1223.81421495031,2288.38964974528,1417.08284174197,2040.88308220321,1382.97356150033,1902.59170047833,1378.31210545915,2270.72306732933,1376.66548291598,1805.80186872296,1690.8862110492,2022.4063440509,1269.39871392035,2105.05339738118,2550.41940897754,1919.34132480351,2185.97770170709,1688.17853046869,2056.59430126803,1972.03875227496,1836.38644341109,1963.14047563439,1746.54614358477,2223.4624097401,1716.85457482977,1114.44040110616,1053.53654850903,930.420946620695,948.49884488563,1141.43916979164,1712.70848662721,1458.47814437027,1173.32819113017,917.319001840577,1098.91472693671,1076.23263330432
"HVO_RS04950",1225.16601628581,1313.17875346786,1188.77949895385,1500.61471346466,909.091556035747,972.775401627169,1377.02516714324,1144.987047322,1152.3139864132,1064.87024581162,1178.22071228211,1034.31646449103,1310.79893203711,1133.72451534257,1219.11690604008,1365.71578584743,1171.71161202949,1054.45260581243,1575.41347292551,1843.51355435174,1328.13423560156,1831.86293382931,1299.84588727488,1384.93200056489,1348.17029139948,1185.51529891096,1300.86602823166,1206.7412985138,1612.50480987773,1157.33995469843,528.0026619473,485.630180455593,628.124646843154,540.968922938572,599.222421307574,1208.2009782574,1040.21134486258,797.694345768356,469.293028762335,589.66156079531,704.955873343439
"HVO_RS04955",3251.72750587345,1230.10661821199,2773.81883089232,1179.31301064201,2795.62741668136,2821.14989004674,1363.72057615635,3355.51711439813,2063.6467781201,3320.68827109196,1841.4822138198,2513.57537204014,1790.76099968322,2697.39610388206,1440.62860193676,4641.80781975525,1751.73074749864,3422.10426455587,978.242046262381,1128.05641922644,2836.96134212822,1122.78216065096,2870.12456402249,1775.74435694747,2890.7086922952,1949.61402730454,3588.80010259229,2906.87431523265,3106.31454387858,2113.32592189736,3449.75652252525,3507.77502246436,4128.9692203148,3999.56357025918,4006.30565750329,1394.30173062436,1376.64333577094,1084.6954860448,2529.36182269488,4253.98697430902,3979.08426287186
"HVO_RS04960",19823.3861078259,10967.9181653693,22314.8999671128,10778.5407856759,21717.9466469492,21211.7674725258,12043.5058269194,26936.4905972327,13823.0581067687,23361.197159481,12929.1278541318,17629.9707280814,11852.6372697949,22136.8477531838,13184.7613775026,32234.5507132828,13304.6905086985,23598.6493180821,9012.56133745874,9582.42240640428,23161.1622340172,9014.60430727341,20297.9335662551,11155.9838994001,19723.3414453863,13114.9035913679,21701.1181315603,21835.3582283755,18198.0714007199,15715.4114402814,19481.8373489251,19557.6518128934,21200.5644490692,21077.9524674299,18224.5810303434,9499.86184348234,9154.58725531163,7791.23683750468,13428.0189589368,20842.3664237823,20406.1226803814
"HVO_RS04965",11533.3267923553,5576.21707905056,12400.1141878324,5692.01805366661,12328.5574178181,12204.7377912786,5774.19248831077,14545.2083973334,7289.87737862356,12399.2405215861,6924.74817111031,9735.93080464606,5711.8951479978,11722.1103975884,6851.61357923908,17095.835104983,6924.48001853792,12496.8856136554,4335.52244171907,4767.33887847436,12705.123615554,4869.92929574232,11045.0056714077,5976.60569342486,10620.5334480668,7008.11257661087,11810.9838870136,11066.5038144643,10003.9706393128,7884.87959898467,8896.74050545985,9172.79154901865,11349.6874227855,10785.117093652,8789.47932139206,4675.78140321996,4255.41004716512,3872.40509122998,6772.84833352772,11290.3596683881,10828.1222145552
"HVO_RS04970",4406.13691607118,2073.60829927163,3968.40129811163,2061.76134938027,3815.22258291192,3918.43244505595,2075.51619395503,4046.68015423864,2870.58055062198,3792.99410871514,3016.72197553321,3273.00592930158,2190.15181770642,3852.82668505593,2959.10732888069,5192.56522744074,2877.47857898151,4208.88813196976,2150.39597743476,2026.65347838282,4824.58292230435,2217.47348635007,4519.98564203183,2605.66337230743,4710.9158210427,2830.68959733641,4881.20796419045,3026.94305647273,4360.43383395752,2975.76247012529,3201.40744437612,2984.01685263416,3301.72725026488,2984.34522487779,2481.73533780482,1417.56432467023,1503.94192692545,1407.5717688558,3082.30527048132,3190.80931166293,2877.78653184866
"HVO_RS04975",2079.62894415369,518.402074817908,3239.71428306252,868.872210449983,2661.20034448559,3647.14856614224,734.603488061921,3215.49701580975,2748.12756568979,2651.50751552728,3207.50281193056,3093.63122712633,2242.13326907604,2801.75218960947,2859.58758144885,4886.70179623533,2811.8160353435,2619.09804936025,287.491252254625,239.435853986156,3724.60466197227,233.239053842579,3550.99621926172,2500.90188514024,2846.99063727173,2757.95399708697,3477.99811969349,5046.92305615887,3603.17765220039,3959.36778959185,3303.66882949635,3413.45841716927,2619.29787891079,2564.19269472883,2248.40979322488,311.137195363517,290.968208353171,384.075055369949,1692.85763245386,3312.06006550613,2799.45810147717
"HVO_RS04980",10018.9816033617,3217.44770010252,15546.9809786475,4373.32345926491,12648.6761236402,16407.6134078822,3739.54039524406,16672.3222354632,13719.4440425953,12728.0119362765,15133.5407996919,13899.598133926,11506.0942606642,13937.7988097527,13735.330302811,24138.8232833376,13929.2142570779,12734.5430086578,1223.28492570089,1247.77434621952,17813.6524778835,1150.8729956028,17605.3956569,10663.3820129331,10755.2323203013,13491.3290689474,17592.140781008,25539.3275484793,16968.3352076235,16970.7555481876,14829.9878094764,15054.5355941234,10667.2580514314,10801.3461613402,9268.06183044523,1023.5541380183,1067.48961439569,1416.01297886393,5467.05111452437,13007.0150780628,12711.1376806859
"HVO_RS04985",8841.49938683092,2938.67678467655,13328.5891103068,3925.31122575164,11633.6378073146,14518.7487882815,3474.39890343387,14180.7589208657,11942.3058510153,11035.6635037253,12913.4778636461,11903.9575079936,10195.2953286271,11845.6680030896,11830.8112652645,20542.6416121217,11948.3941906644,11232.3536040696,1296.60484238327,1232.09699863709,16025.0428615373,1213.01332746597,15279.0841681659,9321.54339006817,9251.09491368293,10973.3275675287,14798.4083419643,21183.556490215,14772.0162454676,14024.3943240246,10837.6198557009,10752.0930036408,8125.79694431965,7993.71745128897,7280.81756155131,824.368176500533,861.993317246268,1042.48943600415,3662.18698880094,9984.68049805566,9443.27556558722
"HVO_RS04990",14030.5735311375,4106.47930144663,20964.4663521924,5822.3488852341,17779.6891166039,21936.5408206684,4817.21226518224,21317.8117474947,19192.935478058,17679.9495274551,20306.2352740437,18116.0684058377,14299.2309142581,18054.4376795275,17584.49730832,32049.6100339493,17447.2674284391,17446.3239218612,2039.45136666536,1834.96227385224,27004.8409998709,1971.46587116574,23003.7352091538,12743.7519708632,14634.3235268433,15894.6032833748,24120.1537887401,30215.9545707297,23840.2280307743,20537.2157781012,15149.2937670967,15172.933034813,9983.01852259365,10931.1787028454,10397.5695803436,1041.0010835527,1196.60675685241,1437.11600388426,5950.52218040943,13001.9097831641,12379.0251359108
"HVO_RS04995",11686.376407698,3154.3448281293,15057.0446579489,3826.6580268568,14903.1776141098,16008.7856157478,2937.46362432005,14724.9505097057,14218.6754427035,12678.5507499957,14312.2889180127,12978.6526933207,9802.83537078646,13330.0289664763,11621.3382484927,23496.6116935641,11984.1437977562,13023.3007991726,1632.33288192894,1208.58097726345,21744.7632780559,1530.52488616408,18005.5182854659,8263.52666860658,11416.9109909268,10434.1843038241,20143.1238376704,18903.2593876722,18906.1013300785,13295.5998028981,11557.6234856291,11368.1610424832,8051.58048748804,8370.59246760284,8385.1367583416,843.269034162803,891.090138081585,1181.7694011383,7453.39411541872,10435.2227728625,9819.25203137039
"HVO_RS05000",84817.9433609842,78419.2969110141,88671.0130872397,69660.9243976081,104226.549450765,86017.2346812386,57249.6550165928,72612.8342473825,191050.990100201,70217.4276295561,166161.165650392,55840.66486072,125633.103457698,70962.9731433238,133144.580806073,123109.52298139,145374.682863113,69349.7256495052,26467.5251865961,19139.9035780183,139661.433562405,18401.1993683031,146060.970656443,106720.749874001,28347.0231910297,107849.648584292,122898.852818021,161540.888056818,144585.324287912,136733.612661715,338979.79593721,344528.525461566,192626.098470223,202078.941163704,210899.778033836,33935.7629765414,42939.6333477191,43248.5394766579,120397.055638792,264244.958659779,228258.445514176
"HVO_RS20790",1082.1146170208,1092.71808682727,756.043865443453,735.826153224829,1159.71830080751,785.508544914342,625.315776383886,495.532121954622,944.300903034795,642.025594469298,907.6994481718,746.229821603515,1017.97008932162,833.178988447631,1072.24502071728,723.504196073935,1087.07988911827,785.161632635715,704.257094449248,490.986022013278,930.110307941656,695.460974413822,1563.6468099758,1604.11383541823,1211.10828105562,1324.23783546916,1338.92777808239,388.457692247334,1367.75372318587,719.885052653063,728.351498101217,748.512633512132,876.11622210976,888.992263362387,579.33672148542,801.105582454663,1254.80039852305,905.319773372023,1095.96226958696,594.766855693971,775.451460677783
"HVO_RS05005",3089.44876799755,3113.60753103267,2908.11609646451,2351.38541953027,3074.734473359,2798.88031789711,2265.58177948204,2944.39427173438,2950.64596384688,2739.76178908726,2808.0554357236,2481.73830368869,2676.17838801232,2724.9461105141,2726.35953246751,3409.20867672479,2754.90849752388,2749.68794900318,3491.37866412579,3910.07300839892,3554.73670958185,4253.63340164733,3525.94250034599,2795.12563633321,3408.23593824873,2963.41332150291,3851.84908489401,3301.38589359293,3599.49718473134,2822.51961238231,2007.6622956257,1860.24453422452,1630.95189281176,1408.32242938342,1650.51308523878,3059.03111703196,2687.81882466241,2063.87584698797,1898.43917073344,2075.30237630557,2083.53624788172
"HVO_RS05010",11948.6373063505,11670.0374623877,14389.7033074205,12435.7335120654,12519.9451138256,14189.7664724346,14040.1448028807,17161.8960553502,14890.5969497673,14196.3302897909,14335.3912849201,10767.9177275504,12825.5567679295,11785.5588977106,14478.5180941165,16324.5715027075,14941.8765967397,11855.291758888,10642.0000121502,14793.7152641446,14287.2270937,11981.1667256726,14855.3815688558,12215.4865994031,10955.508275071,13597.0581373513,12832.7304163399,20026.2552616236,13348.1353933787,14308.606368327,22232.4599119549,22642.0054796713,15898.6131793182,15709.7375221361,17972.6954992628,15221.0060666386,13837.3568584955,13474.2814754787,14464.4334726083,20994.2489470174,20757.0340484457
"HVO_RS05015",224.575314975176,193.302468576169,189.839961827358,181.015043843746,165.185809054114,210.548682141989,221.426407138975,176.762961338522,178.969747208589,192.995609213581,213.883203304849,191.798923970935,187.999582453439,187.840954309336,191.013708780473,276.394861421503,194.798879459448,194.668173380756,221.889221538804,300.720030899279,258.965358791276,288.569486323483,232.852211099129,252.616352034368,280.031865961154,351.680376463781,312.952165439346,395.520559379104,277.875293913309,382.216197510104,331.827759879924,331.111486674268,273.333780038375,239.8295558361,344.685463584002,311.137195363517,318.24647788628,489.590180471583,772.70302318874,308.870341368972,328.979407560272
